mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
6784ee31-6d79-4a37-9e1f-01d6ef31940e,Dionne Warwick,Dionne Warwick,United States,Jersey; United States,rock; pop; american; easy listening; soul; rnb; soft rock; adult contemporary; quiet storm; urban; classic pop and rock; pop soul; smooth soul,soul; female vocalists; pop; 60s; oldies; easy listening; Dionne Warwick; 70s; american; jazz; female vocalist; female; 80s; smooth; rnb; new jersey; Smooth Soul; rhythm and blues; bacharach; adult contemporary; singer-songwriter; jazz vocal; USA; funk; blues; r&b; burt bacharach; classic rock; seen live; Disco; rock; motown; acid jazz; lounge; funky; groovy; 60s pop; 60s girls; acoustic; pop-soul; vocal jazz; quiet storm; soft rock; Brill Building Pop; groove; diva; Smooth Jazz; jecks; east orange; pop soul; Warwick,507340,3946956,FALSE
61604b45-8a91-4e33-a1b6-45d7b1fec4e5,Destroyer,Destroyer,Canada,Canada; Poland; United Kingdom,canadian; indie; indie pop; chamber pop; classic pop and rock; sophisti-pop,indie; seen live; indie rock; Canadian; singer-songwriter; indie pop; chamber pop; alternative; rock; Lo-Fi; pop; folk; canada; Vancouver; experimental; Sophisti-Pop; thrash metal; art pop; alternative rock; baroque pop; male vocalists; ambient; 00s; Dan Bejar; electronic; jazz; dream pop; acoustic; the new pornographers; hardcore; favorites; freak folk; polish; British Columbia; destroyer; chill; elegant; indie folk; NWOBHM; heavy metal; metal; new wave; ambient pop; literate; Great Lyricists; emusic; Merge; european blues; chillout; soft rock; psychedelic; 90s; atmospheric; melancholy; Singer/Songwriter; check out,507089,14143026,FALSE
def226b0-7990-4b38-ab1a-7740461844dc,Yael Naïm,Yael Naim,France,,rock and indie; israeli composer,female vocalists; indie; folk; singer-songwriter; pop,507002,5629973,FALSE
e3e4e534-30cd-4979-bcc5-a75c49802f57,Late of the Pier,Late of the Pier,United Kingdom,United Kingdom,rock and indie,new rave; electronic; indie; british; experimental; seen live; electro; indie rock; alternative; electronica; indietronica; synthpop; dance-punk; nu rave; rock; dance; Electroclash; indie-disco; 00s; dance punk; UK; new wave; electropop; disco punk; Electro Indie; indie electro; Electro-Rock; english; indie pop; alternative rock; nottingham; late of the pier; male vocalists; post-punk; england; britpop; psychedelic; indie disco,506739,8576108,FALSE
b09ae88f-4156-4caa-b129-1cacb5e1632e,Benny Goodman,Benny Goodman,United States,United States,jazz; cotm; swing; big band; american composer; clarinet; death by heart attack,jazz; swing; Big Band; clarinet; oldies; american; instrumental; 30s; Benny Goodman; 40s; Swing Jazz; USA; jazz clarinet; 1940s; Soundtrack; 1930s,505989,5362635,FALSE
b5a6ea29-3065-4869-ac66-a44002e55d4d,Jazzanova,Jazzanova,Germany,Germany,acid jazz; dance and electronica,jazz; chillout; acid jazz; nu jazz; electronic; downtempo; lounge; nu-jazz; electronica; seen live; trip-hop; smooth lounge; uutta jazzia; serve chilled; jazzy flavoured; my-love; lounge chill; Smoothly Sexy Sounding; groove lounge; lounge electronic; Lounge uptempo; lounge at home tres; sexy sounding; german; city lounge; best of chill; alternative lounge; lounge-tech; my lounge room; tropcool; chillounge1; chill chill; chillair; acid lounge; Best Of Downtempo; Chillout Downtempo; lounge downtempo; jazz-trip; electronic lounge jazz; Jazzy vibes; awesome downtempo; epic lounge; Best Of Down Tempo; acoustic groove; sweet downtempo; downtempo influences; jazzy female vocal; Ouahhhhh; uuta jazzia; uutta jazziz; vocal-lounge; vocal downtempo; genre: downtempo; Lounge at home two; genre:downtempo; 1st Vine; chill; Broken Beat; jazzanova; downtempo groove; ambient; electropcool; electrocool; nujazz; 1st vine acid; nu jazz vibe; nu-jazz vibe; nujazz vibe; funk; downbeat; chilllounge1; lounge groove; lounge vibe; acid jazz vibe; soul; best of down temp; jazzy; House; downtempo lounge; served chilled; down-tempo vibe; downtempo vibe; future jazz vibe; jazzy down-tempo vibe; jazzy downtempo vibe; jazzy trip; lounge jazz vibe; groove; jazzy down tempo vibe; alternative; trip hop; breakbeat; electro; future jazz; chill out; germany; jazz funk; funky; Electro-Jazz; electro jazz,505744,6312988,FALSE
5c01e170-1302-4e75-a10c-d9e440b0c68f,Mr. Mister,Mr. Mister,United States,United States,new wave; soft rock; classic pop and rock,80s; pop; rock; new wave; classic rock; soft rock; american; pop rock; AOR; Mr Mister; male vocalists; adult contemporary; oldies; 80s Pop; USA; 80's; yacht rock; alternative; singer-songwriter; favorites; synthpop; Pop-Rock; melodic rock; 1980s; Michael Lewis; seen live; California; Seal; Phil Collins; United States; kenny loggins; michael mcdonald; 70s-80s rock,505162,2932382,FALSE
f3430779-bbec-437b-944d-1fbf45d2e786,Coal Chamber,Coal Chamber,United States,United States,,Nu Metal; metal; industrial; Nu-metal; rock; alternative metal; industrial metal; alternative; seen live; heavy metal; Gothic Metal; Coal Chamber; hard rock; american; alternative rock; hardcore; metalcore; Gothic; 90s; death metal; industrial rock; thrash metal; goth; groove metal; new metal; USA; California; darkwave; indie,505033,7036397,FALSE
61cd6f2a-cdde-4f34-aacd-b992badcacba,New Young Pony Club,New Young Pony Club,United Kingdom,United Kingdom,rock and indie,electronic; new rave; electropop; indie; seen live; electro; dance; female vocalists; british; electronica; Electroclash; indie pop; new wave; pop; indietronica; indie rock; alternative; london; dance-punk; disco punk; dance punk; UK; synthpop; synth pop; nu rave; rock; New Young Pony Club; Electro Pop; Post-punk revival; post-punk; female vocalist; 00s; alternative dance; english; Electro-Rock; Disco; sexy; fun; female vocals; ponyrape; Roskilde 2007; female; indie disco; electro rock; disco-punk,504872,7336153,FALSE
80c38d4f-7419-4ae9-8d4c-cf899df0d5cc,Fool’s Garden,Fool's Garden,Germany,Germany; United Kingdom,pop; alternative rock; britpop; baroque pop; pop rock; n2,pop; rock; britpop; soft rock; german; 90s; indie; pop rock; alternative rock; seen live; indie rock; Pop-Rock; germany; male vocalists; alternative; one hit wonder; british; Fools Garden; indie pop; oldies; brit pop; Grunge; deutsch; soft; band; one-hit wonders,504303,4589895,FALSE
15856215-cc51-4423-879c-9ac955ccb11a,Eric Church,Eric Church,United States,United States,country; country rock; country pop; contemporary country,country; modern country; eric church; male country; Traditional Country; male vocalists; seen live; contemporary country; singer-songwriter; USA; Southern Rock; country rock; outlaw country; rock; american; North Carolina; great song; country pop; new country; Granite Falls,503887,6882579,FALSE
becd8cc6-a453-4183-af88-dedaaec859a6,Gloria Estefan,Gloria Estefan,United States,Cuba; Spain; United States,rock; pop; dance; american; dance-pop; adult contemporary; pop rock; latin pop; cuban; latin; pop and chart; conga; latin freestyle,latin; pop; female vocalists; 80s; latin pop; gloria estefan; dance; salsa; spanish; cuban; cuba; 90s; latino; singer-songwriter; american; female; female vocalist; adult contemporary; diva; oldies; seen live; tropical; miami; musica latina; sexy; english; latina; classic rock; USA; dance-pop; Gloria; Disco; club-dance; cuban-american; rock; soul; 70s; pop rock; favourite; 00s; Ballad; female vocal; Espanol; latin america; Guilty Pleasures; Female Voices; 80s Pop; florida; latinoamerica; conga; estefan; latin diva; old school latin pop; latin divas,503271,4304867,FALSE
480cdd78-e54e-4518-9ec9-572a62d7e1e1,Diddy - Dirty Money,Diddy - Dirty Money,United States,United States,,Hip-Hop; rnb; rap; pop; hip hop; Electro-Hop; r&b; american; female vocalists; male vocalists; Neo-Soul; urban; electronic; soul; hardcore; funk; r and b; 00s; 10s; electro hop; diddy; once again; Diddy - Dirty Money; electronica; trip-hop; electropop; rock; alternative; new york; experimental; USA; dance; blues; House; Gangsta Rap; NYC; East Coast; interesting; alternative hip-hop; under 2000 listeners; angels; New York City; Philly; alternative rap; UKHC; pop rap; 2010s; 3 stars; american music; louisiana; Coming Home; r'n'b; All; d; NOLA; future soul; best of 2011; crunkcore; east coast hip-hop; spotify; a; swag; pop-rap; contemporary r&b; not as good as Wu-Tang Clan; wack; T-Pain; american hip-hop; rhythm'n'blues; GREATEST EVER; futuristic soul; Tonio Anthony; weezy f aka yancy tate; over a million scrobbles; best-of-2011; diddy-dirty money ft drake; jahmaun; definition of wack music; MIXED-rnb,503188,3421520,FALSE
d8d1b067-78bb-4db7-8f91-db2ff9a83ee5,Soilwork,Soilwork,Sweden,Sweden,melodic death metal; metal; death metal; melodic/death-metal,Melodic Death Metal; metal; death metal; seen live; swedish; metalcore; gothenburg metal; Swedish Metal; heavy metal; modern metal; thrash metal; melodic metal; Soilwork; Modern Melodic Death Metal; alternative metal; Sweden; rock; gothenburg; melodic death; Progressive metal,503096,34657599,FALSE
ed3d345c-20e1-4c26-8384-427c5ac58c38,Alexandra Burke,Alexandra Burke,United Kingdom,United Kingdom,,pop; rnb; female vocalists; british; soul; X factor; alexandra burke; r&b; female vocalist; dance; 00s; X-Factor; UK; seen live; female; electronic; britpop; hallelujah; english; electropop; 2008; electro; female vocal; xfactor; The X Factor; Hip-Hop; england; diva; amazing; guilty pleasure; beyonce; 2010s; great voice; United Kingdom; r'n'b; winner; Talent,502713,5732697,FALSE
74ba575f-3420-4d62-8e48-ac473d3c4282,Klaus Badelt,Klaus Badelt,Germany,Germany,soundtrack; german; german composer; composer; contemporary classical; european; film composer; modern classical,Soundtrack; instrumental; Classical; composer; Soundtracks; german; score; composers; Pirates of the Caribbean; ost; movie score composers; Klaus Badelt; orchestral; film score; Movies; contemporary classical; movie soundtrack; movie; movie score; classic; atmospheric; electronic; pirates,502644,9300760,FALSE
243c6f61-d83b-4459-bebd-5899df0da111,Lil Jon & The East Side Boyz,Lil Jon & The East Side Boyz,United States,United States,hip hop; hip hop rnb and dance hall,Crunk; rap; Hip-Hop; Dirty South; hip hop; southern rap; Gangsta Rap; Lil Jon; atlanta; rnb; pop; american; hiphop; rock; metal; yeah; ATL; soul; alternative; What; southern hip-hop; seen live; rapcore; hardcore rap; lil jon east side boyz; metalcore; dance,502486,3363471,FALSE
7892c869-1e2b-4b38-8540-4caff7dd2b49,Flobots,Flobots,United States,United States,political; rap; hip hop; conscious rap; conscious hip hop; left-wing; delphi8000,Hip-Hop; political; indie; hip hop; FUCKING AWESOME; rap; alternative; rock; alternative rock; alternative hip-hop; seen live; rap rock; rapcore; alternative rap; funk; american; Colorado; underground hip-hop; alternative hip hop; flobots; crossover; Denver; indie hip-hop; indie rock; underground rap; Indie Hip Hop; Awesome; underground; Fusion; Rap-Rock; viola; songs i agree with lyrically; violin; Progressive; abstract hip-hop; experimental; USA; male vocalists; underground hip hop; mixed-genre; punk; revolution; hiphop; REVOLUTIONARY; political hip-hop; non-commercial,502066,8326535,FALSE
41f4d85a-0bd7-4602-a3e3-8c47f36efb0a,Accept,Accept,Germany,Germany,heavy metal; metal,heavy metal; hard rock; metal; german; Power metal; seen live; speed metal; 80s; rock; Accept; classic rock; German metal; germany; classic metal; thrash metal; 70s; old school; 80s metal,501954,14284848,FALSE
6e855495-c063-4052-a26d-959c3f226c87,MUTEMATH,Mutemath,United States,United States,dance and electronica,indie; alternative; experimental; rock; electronic; alternative rock; seen live; indie rock; american; art rock; post-rock; electronic rock; electronica; Progressive rock; christian; christian rock; Soundtrack; male vocalists; math rock; USA; male vocalist; All; pop; indie pop; new wave; Experimental Rock; Psychedelic Soul; psychedelic; trip hop; New Orleans; blues rock; Disco; soul; reggae; pop rock; dance-pop; post-punk; blues; funky; synthpop; post rock; off-kilter; underrated; 00s; alt rock; dance-punk; audioase; check out; independent; Neo Soul; Funk Rock; Electronica/Dance; heard live; United States; twilight; From: USA; met; want to see; synth rock; seen live x2; post garage; listen later; seen live x3; seen live X4; seen them live; Summersonic11; done; zz; ihs; '00s; Twilight soundtrack; kenan; smooth pop rock; modern blues rock; artist to check again; us-alternative; sounds like u2; paper route; twilight saga; Sex with Librarian; Amalgamated; Keep the Fate; Convenable; nicest guys ever; Favourite old bands; prio3; daniel pc; danielpcmusic; stop motion music videos; The Zealous Friars; got me some of dat procellous; this guy has the sickest moves; want to stik my weiner inside him through his pants,501846,12895369,FALSE
603c5f9f-492a-4f21-9d6f-1642a5dbea2d,The Unicorns,The Unicorns,Canada,Canada,canadian; baroque pop; indie pop,indie; indie pop; indie rock; Lo-Fi; Canadian,501307,9014070,FALSE
bc5e6e42-73ba-44fa-a41e-3379402f0429,Screaming Trees,Screaming Trees,United States,United States,alternative rock; grunge; garage rock; neo-psychedelia,Grunge; alternative rock; rock; alternative; 90s; seattle; hard rock; Stoner Rock; psychedelic; Mark Lanegan; seen live; american; Neo-Psychedelia; screaming trees; Psychedelic Rock; indie; USA; 80s; Garage Rock; indie rock; seattle sound; washington; ellensburg; Grunge Rock,500788,6307061,FALSE
1c89bbcc-a253-452a-9181-546eb536e06f,Art Brut,Art Brut,United Kingdom,United Kingdom,rock; alternative rock; punk rock; british; uk; britannique; indie rock; english; rock and indie,seen live; indie; indie rock; british; rock; alternative; post-punk; britpop; alternative rock; punk; art rock; UK; 00s; london; indie pop; Art brut; new wave; brit rock; art punk; Post-punk revival; electronic; funny; pop; Garage Rock; fun; male vocalists; english; england; punk rock; brit pop; man beating a goat; Lo-Fi; Post punk; dance rock,500718,8027701,FALSE
e07a111e-4e8a-4651-a849-01ac60551ab2,Kurt Vile,Kurt Vile,United States,United States,rock; indie rock; indie; lo-fi; indie folk,seen live; Lo-Fi; psychedelic; indie; bedroom pop; noise; singer-songwriter; folk; indie rock; folk rock; american; Psychedelic Rock; rock; indie folk; psychedelic folk; pop; alternative; noise pop; Garage Rock; Philadelphia; dream pop; indie pop; USA; 00s; Neo-Psychedelia; guitar; Pennsylvania; 10s; alternative rock; experimental; noise rock; psychedelic pop; shoegaze; free folk; acoustic; kurt vile; americana; freak folk; Singer/Songwriter; heartland rock; garage rock revival; Alt-country; melancholy; surf rock; singer-songwriters; roots rock; matador; 2000s; 2010s; United States; All; BIRP; newbreed,500664,16510308,FALSE
553d8166-27b0-49fe-b8e4-89a984e2c375,The Sisters of Mercy,The Sisters of Mercy,United Kingdom,,rock; electronic; 80s; 90s; british; post-punk; uk; hard rock; goth; gothic; gothic rock; goth rock; english; england; 00s; classic pop and rock; male vocalists; 10s; synth punk; old school goth,Gothic Rock; post-punk; Gothic; 80s; goth,500533,16855073,FALSE
40b7efb7-1268-4a80-b354-600afdcbe9e2,Hatebreed,Hatebreed,United States,United States,hardcore; metalcore; hardcore punk; beatdown hardcore,hardcore; metalcore; seen live; metal; moshcore; death metal; american; hardcore punk; thrash metal; heavy metal; rock; Hatebreed; nyhc; hardcore metal; USA; punk; new school hardcore; metallic hardcore; groove metal,500478,23370020,FALSE
9bb64b8f-d7a4-4fc0-954f-9c9e9d7b3bc3,Mr. Probz,Mr. Probz,Netherlands,Netherlands,pop; hip hop; deep house; ballad; pop rap; contemporary r&b,Hip-Hop; dutch; rap; nederhop; netherlands; the netherlands; male vocalists; seen live; hip hop; pop; r&b; All; spotify; electronic; soul; dance; Radio; rnb; deep house; holland; NL; male artists; Check out more; listened but not scrobbled; Mr Probz; hf314; lilly wood; Mr. Probz,500472,4840686,FALSE
74963434-dcb6-4b14-98cc-99873b06db66,Future Islands,Future Islands,United States,United States,,seen live; new wave; electronic; experimental; synthpop; Electro Pop; Neo Soul; american; indie; electropop; indie pop; Baltimore; pop; indie rock; synth pop; USA; post-punk; maryland; alternative; indietronica; 10s; North Carolina; electronica; soul; Dreamy; synth; dream pop; 00s; chillwave; indie electronic; Post punk; male vocalists; Neo-Soul; All; seen live more than once; post-wave; Futureshock,500380,16428180,FALSE
