mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist,
dbbc47a5-1338-4830-9298-a8d0b11c0a46,Joss Stone,Joss Stone,United Kingdom,United Kingdom,jazz; blues; soul; soul and reggae,soul; female vocalists; jazz; rnb; pop; british; blues; rhythm and blues; Joss Stone; seen live; funk; Neo-Soul; singer-songwriter; female; r&b; r and b; female vocalist; Hip-Hop; soul and blues; rock; Soul and Funk; r'n'b; gospel; hip hop; funky; Old School soul; blue eyed soul; UK; funky-soul; funky soul; 00s; alternative; Neo Soul; Blue-Eyed Soul; soul and rnb; motown; old skool soul; rhythm & blues; nu soul; jazzy; Joss; old school music; chillout; soulful; neosoul; r n b; new soul; contemporary soul; sexy; smooth; old school; classic soul; good music; english; hip hop soul; favorites; Love; aretha; r 'n' b; queen of soul; Real RnB; real soul; Soul Queen; indie; female vocals; Aretha Franklin; Rhythm n blues; nusoul; hip-hop soul; new-soul; soul rb,1036382,17229460,FALSE,0
f236134b-7ebb-4ba8-b155-1791193d05ec,Mario,Mario,United States,United States,hip hop rnb and dance hall,rnb; soul; Hip-Hop; pop; Mario; r and b; male vocalists; r&b; hip hop; dance; american; rap; male vocalist; Love; urban; rhythm and blues; 00s; r'n'b; slow jams; Officially Shit; seen live; alternative; emo; sexy; how could u; Crap; top40; r & b; how do i breathe,1034711,7163539,FALSE,0
a0e8a1b1-5f8f-475a-a253-17415c17d0ff,Mac Miller,Mac Miller,United States,United States,hip hop,Hip-Hop; rap; underground hip-hop; pittsburgh; underground rap; seen live; hip hop; american; mac miller; Pennsylvania; swag; underground; alternative rap; Dope; alternative hip-hop; alternative; pop rap; new wave; male vocalists; 10s; Hipster-Hop; hipster rap; most dope; All; white rap; frat rap; Donald Trump; hip pop,1034303,34475952,FALSE,0
1fc494a1-9109-4081-a455-2d05bea9d2bf,Ingrid Michaelson,Ingrid Michaelson,United States,United States,,female vocalists; singer-songwriter; indie; acoustic; indie pop; pop; seen live; folk; american; female vocalist; alternative; ingrid michaelson; piano; indie folk; female; Mellow; greys anatomy; USA; new york; 00s; Grey's Anatomy; favorites; female singer-songwriter; rock; cute; relaxing; chill; indie rock; Love; hotel cafe; chillout; melancholic,1033097,22489233,FALSE,0
2437980f-513a-44fc-80f1-b90d9d7fcf8f,Bing Crosby,Bing Crosby,United States,United States,pop; jazz; american; vocal jazz; dixieland; film soundtrack; easy listening soundtracks and musicals; standards; traditional pop; christmas music; death by heart attack,jazz; swing; oldies; christmas; crooners; male vocalists; american; 40s; bing crosby; jazz vocal; 50s; easy listening; vocal jazz; vocal; 30s; crooner; pop; 60s; Big Band; lounge; Traditional Pop; USA; 20s; xmas; Standards; christmas favorites; washington; male vocalist; golden oldies; blues; singer; classics; All; male; singer-songwriter; Retro; holiday; actor; Christmas Music; 70s; classic Christmas; legend; bing,1025244,10673211,FALSE,0
70f0e309-5418-49b6-a130-666e2f76eecd,Carrie Underwood,Carrie Underwood,United States,United States,pop; country; country rock; pop rock; country pop; american idol; contemporary country,country; female vocalists; pop; American Idol; Carrie Underwood; american; country pop; female; rock; singer-songwriter; female vocalist; seen live; modern country; 00s; country rock; Female country; pop rock; pop country; idol; favorites; Carrie; idols; USA; adult contemporary; beautiful; amazing; oklahoma; new country; contemporary country; Favorite; country divas,1019092,20021495,FALSE,0
3cb25fb2-5547-4b05-adec-1a5e37830d46,Lionel Richie,Lionel Richie,United States,United States,pop; funk; soul; adult contemporary; soul and reggae; pop soul; smooth soul; contemporary r&b,soul; pop; 80s; rnb; motown; Lionel Richie; male vocalists; soft rock; oldies; singer-songwriter; american; r&b; seen live; Love; romantic; rock; rhythm and blues; Disco; funk; classic rock; USA; adult contemporary; quiet storm; dance; blues; love songs; easy listening; male vocalist; Ballad; 80s Pop; 90s; 70s; new wave; Alabama; classic; pop rock; urban; hello,1015439,9342889,FALSE,0
8dc08b1f-e393-4f85-a5dd-300f7693a8b8,James Blake,James Blake,United Kingdom,United Kingdom,electronic; dubstep; experimental; singer-songwriter; minimal; soul; post-dubstep,dubstep; electronic; experimental; downtempo; soul; seen live; post-dubstep; british; future garage; electronica; art pop; ambient; indie; minimal; male vocalists; singer-songwriter; UK; Post Dubstep; chillout; dub; idm; london; alternative; english; rnb; alternative rnb; glitch; wonky; trip-hop; Neo-Soul; 10s; pop; bass; UK Garage; r&b; piano; ambient pop; jazz; electro; england; minimalism; chillstep,996847,45468934,FALSE,0
24762087-34ce-4f65-b743-7d8402cf30dd,Joshua Radin,Joshua Radin,United States,United States,american; usa; folk rock; acoustic; américain,acoustic; singer-songwriter; indie; folk; Mellow; seen live; male vocalists; alternative; american; Joshua Radin; scrubs; chillout; chill; pop; guitar; melancholic; indie rock; indie folk; beautiful; rock; Love; male vocalist; Acoustic Rock; greys anatomy; relaxing; USA; favorites; soft; Ohio; Soundtrack; indie pop; melancholy; hotel cafe; 00s; Grey's Anatomy; whisper rock,987693,19661837,FALSE,0
fc63d806-ca89-4ea3-a404-ee6de695743f,Shaggy,Shaggy,Jamaica,Jamaica,reggae; jamaican; dance-pop; dancehall; pop and chart; ragga; contemporary r&b; pop reggae,reggae; dancehall; Hip-Hop; pop; rnb; seen live; jamaican; ragga; Shaggy; hip hop; male vocalists; 90s; dance; jamaica; rap; soul; reggae-pop; 00s; rock; male vocalist; r&b,987245,7498851,FALSE,0
e03cf5b6-d2ec-4465-adee-226b518bcfcd,Jay Sean,Jay Sean,United Kingdom,India; United Kingdom,pop; hip hop; electropop; bhangra; dance-pop; pop and chart; r&b; contemporary r&b; british soul,rnb; pop; soul; male vocalists; desi; Jay Sean; british; r&b; dance; Hip-Hop; hip hop; 00s; r'n'b; UK; britpop; Indian; easy listening; hot; guys I would fuck; Sexy in the Club Songs; singer-songwriter; Love; Bhangra; jay; indie; rap; sexy; dance pop; world fusion; english; Sean; catchy; dance-pop; Hindi; rhythm and blues; Down; Maybe; r n b; Desi RnB; ride it; chillout; urban; bollywood; All; Desi Artist; south asian roots; rhythm-blues; please let me lick you; ukurban; dance club; dance mix; urban indian,984494,9518829,FALSE,0
668fd73c-bf54-4310-a139-305517f05311,Willie Nelson,Willie Nelson,United States,,rock; folk; american; blues; reggae; country; composer; country rock; country pop; alternative country; outlaw country; texas; standards,country; folk; singer-songwriter; outlaw country; americana,974685,11596864,FALSE,0
1c009a08-74d1-4682-bc56-8bfbe9e66b62,Jeremih,Jeremih,United States,United States,soul; pop rap; wonky; contemporary r&b; alternative r&b,rnb; Hip-Hop; soul; chicago; r&b; jeremih; male vocalist; hip hop; male vocalists; pop; american; sexy; urban; seen live; electronic; r'n'b; autotune; sexy voice; 50cents; 2009; singer-songwriter; male vocal; r and b; 00s; slow jams; sex music; Illinois; Mariah Carey; Lil Wayne; spotify; guys I would fuck; trey songz; Drake; gucci mane; BDay; Chris Brown; chill; USA; mixtape; Dope; smooth; fun; rhythm and blues; j; hot; texas; Jam; goldfrapp; vocalist; pop rap; 10s; Brandy; Rihanna; 3 stars; Jet Set Radio Future; jay-z; Ludacris; mine; Stuck on repeat; Cypress Hill; Monica; feet; Monique; Eminem; post-dubstep; independent artist; black eyed peas; Mario; Ciara; def jam; Rapper; barefoot; iTunes; humble; schlau machen; janet jackson; nicki minaj; Willow Smith; caitlin; pretty cool; contemporary rnb; amazing voice; contemporary r&b; gta sa; jennifer lopez; T-Pain; down on me; notorious big; erin; Kelis; ish; Contemporary Rhythm and Blues; Mya; music business; Male Artist; jon b; Plies; to listen list; mainstream hip-hop; young dro,966028,8608113,FALSE,0
5bae7081-64ef-4473-825a-38d310deb14c,Will Smith,Will Smith,United States,,rap; american; hip-hop; hip hop; hiphop; urban; pop rap; east coast hip-hop; mainstream rap; us; pop and chart; boom bap; contemporary r&b; comedy rap; east coast hip hop,Hip-Hop; rap; pop; hip hop; rnb,965982,8327907,FALSE,0
bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,Hilary Duff,Hilary Duff,United States,United States,pop; pop and chart; crash,pop; female vocalists; dance; hilary duff; rock; pop rock; american; teen pop; Disney; female vocalist; female; Officially Shit; Guilty Pleasures; electronic; seen live; Crap; sexy; guilty pleasure; rnb; 00s; all things annoying in the world put together into one stupid bitch; alternative; Brutal Death Metal; USA; Love; cute; amazing; shit; english; actress; Hilary; beautiful; electropop; Awesome; diva; gay; female vocals; Pop-Rock; hillary duff; Soundtrack; dance-pop; sweet; teen; Hip-Hop; chillout; hot; texas; the worst thing ever to happen to music; pop princess,958858,20258196,FALSE,0
9e839dc3-55f3-4492-ad0e-a1a2e84275e2,Xzibit,Xzibit,United States,,hip hop; x,rap; Hip-Hop; Gangsta Rap; west coast; hip hop,953197,8322837,FALSE,0
faabb55d-3c9e-4c23-8779-732ac2ee2c0d,Shania Twain,Shania Twain,Canada,Canada,rock; pop; canadian; country; country rock; dance-pop; adult contemporary; pop rock; country pop; country-rock; contemporary country,country; pop; female vocalists; Canadian; Shania Twain; 90s; rock; country pop; female; singer-songwriter; female vocalist; seen live; canada; country rock; 00s; pop rock; dance; folk; modern country; soft rock; Love; favorites; adult contemporary; Female Voices; pop country; shania; sexy; Pop-Rock; english; contemporary country; diva,949638,12452412,FALSE,0
8be0594f-8c13-46bb-ab06-f93ffba5c776,Tony Bennett,Tony Bennett,United States,,pop; jazz; american; big band; vocal jazz; standards; traditional pop,jazz; swing; oldies; male vocalists; easy listening,946946,8278465,FALSE,0
4fbc55bb-61be-4eb7-b4b4-c08c68b4e060,Chamillionaire,Chamillionaire,United States,United States,rap; hip hop; southern hip hop; pop rap; hip hop rnb and dance hall,rap; Hip-Hop; Dirty South; southern rap; hip hop; Chamillionaire; Houston; Gangsta Rap; texas; H-Town; seen live; american; hiphop; south; southern hip-hop; gangsta; Mixtape Messiah; Chamilitary; hip-hop and rap; houston hip-hop; male vocalists; SWISHAHOUSE; chamillitary; king koopa; USA; urban; 00s; chamillionare; hardcore rap; Dirty South rap; Southern Hip Hop; Great Lyricists; pop rap; Paul Wall; chopped n screwed; texas rap; Southside,943618,9761659,FALSE,0
7fb57fba-a6ef-44c2-abab-2fa3bdee607e,Childish Gambino,Childish Gambino,United States,United States,rap; hip hop; hiphop; r&b; pbr&b,Hip-Hop; rap; seen live; indie; underground hip-hop; hip hop; american; funk; rnb; alternative hip-hop; soul; underground hip hop; alternative; alternative hip hop; donald glover; childish gambino; experimental; alternative rap; pop; electronic; pop rap; swag; hipster rap; USA; psychedelic; indie rap; Psychedelic Soul; Dope; comedy; nerdcore; underground; hipster; hipster hop; gambino; dance; underground rap; California; male vocalists; experimental hip-hop; seen live x2; west coast hip-hop; derrick comedy,928843,50698684,FALSE,0
6617f55e-c0c0-490d-9855-02c9c30091d9,Passenger,Passenger,Sweden,Sweden; United Kingdom; United States,classic pop and rock,folk; Melodic Death Metal; alternative metal; Nu Metal; metal; seen live; indie; acoustic; british; alternative; melodic metal; singer-songwriter; swedish; rock; indie folk; Swedish Metal; male vocalists; indie pop; Nu-metal; folk rock; pop; alternative rock; death metal; Alternative Folk; UK; modern metal; industrial metal; english; gothenburg metal; hard rock; Sweden; Passenger; heavy metal; electronic; indie rock; psychedelic; goa; folk pop; brighton; trance; Hip-Hop; gothenburg; psychedelic trance; singer songwriter; 10s; In Flames; All; southside 2013; metalcore; Progressive metal; pop rock; sadcore; folk-rock; guitar; england; american; 00s; Singer/Songwriter; United Kingdom; Pop Metal; luisterpaal; ChrisCooperBand; brighton and hove,928517,19998736,TRUE,0
20a596bf-569b-4252-97c4-1bc25d01f16d,Passenger,Passenger,Israel,Sweden; United Kingdom; United States,,folk; Melodic Death Metal; alternative metal; Nu Metal; metal; seen live; indie; acoustic; british; alternative; melodic metal; singer-songwriter; swedish; rock; indie folk; Swedish Metal; male vocalists; indie pop; Nu-metal; folk rock; pop; alternative rock; death metal; Alternative Folk; UK; modern metal; industrial metal; english; gothenburg metal; hard rock; Sweden; Passenger; heavy metal; electronic; indie rock; psychedelic; goa; folk pop; brighton; trance; Hip-Hop; gothenburg; psychedelic trance; singer songwriter; 10s; In Flames; All; southside 2013; metalcore; Progressive metal; pop rock; sadcore; folk-rock; guitar; england; american; 00s; Singer/Songwriter; United Kingdom; Pop Metal; luisterpaal; ChrisCooperBand; brighton and hove,928517,19998736,TRUE,0
fd4ad65b-79e2-44c1-be13-79d4dab6e164,Passenger,Passenger,,Sweden; United Kingdom; United States,,folk; Melodic Death Metal; alternative metal; Nu Metal; metal; seen live; indie; acoustic; british; alternative; melodic metal; singer-songwriter; swedish; rock; indie folk; Swedish Metal; male vocalists; indie pop; Nu-metal; folk rock; pop; alternative rock; death metal; Alternative Folk; UK; modern metal; industrial metal; english; gothenburg metal; hard rock; Sweden; Passenger; heavy metal; electronic; indie rock; psychedelic; goa; folk pop; brighton; trance; Hip-Hop; gothenburg; psychedelic trance; singer songwriter; 10s; In Flames; All; southside 2013; metalcore; Progressive metal; pop rock; sadcore; folk-rock; guitar; england; american; 00s; Singer/Songwriter; United Kingdom; Pop Metal; luisterpaal; ChrisCooperBand; brighton and hove,928517,19998736,TRUE,0
d51757a6-3455-40f8-b83c-8e3cde5ec9ca,Passenger,Passenger,,Sweden; United Kingdom; United States,,folk; Melodic Death Metal; alternative metal; Nu Metal; metal; seen live; indie; acoustic; british; alternative; melodic metal; singer-songwriter; swedish; rock; indie folk; Swedish Metal; male vocalists; indie pop; Nu-metal; folk rock; pop; alternative rock; death metal; Alternative Folk; UK; modern metal; industrial metal; english; gothenburg metal; hard rock; Sweden; Passenger; heavy metal; electronic; indie rock; psychedelic; goa; folk pop; brighton; trance; Hip-Hop; gothenburg; psychedelic trance; singer songwriter; 10s; In Flames; All; southside 2013; metalcore; Progressive metal; pop rock; sadcore; folk-rock; guitar; england; american; 00s; Singer/Songwriter; United Kingdom; Pop Metal; luisterpaal; ChrisCooperBand; brighton and hove,928517,19998736,TRUE,0
186e216a-2f8a-41a1-935f-8e30c018a8fe,Passenger,Passenger,United Kingdom,Sweden; United Kingdom; United States,folk; indie; alternative; indie pop; indie folk; folk pop; alternative indy folk; singer/songwriter,folk; Melodic Death Metal; alternative metal; Nu Metal; metal; seen live; indie; acoustic; british; alternative; melodic metal; singer-songwriter; swedish; rock; indie folk; Swedish Metal; male vocalists; indie pop; Nu-metal; folk rock; pop; alternative rock; death metal; Alternative Folk; UK; modern metal; industrial metal; english; gothenburg metal; hard rock; Sweden; Passenger; heavy metal; electronic; indie rock; psychedelic; goa; folk pop; brighton; trance; Hip-Hop; gothenburg; psychedelic trance; singer songwriter; 10s; In Flames; All; southside 2013; metalcore; Progressive metal; pop rock; sadcore; folk-rock; guitar; england; american; 00s; Singer/Songwriter; United Kingdom; Pop Metal; luisterpaal; ChrisCooperBand; brighton and hove,928517,19998736,TRUE,0
dff49ff7-90bf-464d-8350-cf30f9f9fad0,Passenger,Passenger,United States,Sweden; United Kingdom; United States,,folk; Melodic Death Metal; alternative metal; Nu Metal; metal; seen live; indie; acoustic; british; alternative; melodic metal; singer-songwriter; swedish; rock; indie folk; Swedish Metal; male vocalists; indie pop; Nu-metal; folk rock; pop; alternative rock; death metal; Alternative Folk; UK; modern metal; industrial metal; english; gothenburg metal; hard rock; Sweden; Passenger; heavy metal; electronic; indie rock; psychedelic; goa; folk pop; brighton; trance; Hip-Hop; gothenburg; psychedelic trance; singer songwriter; 10s; In Flames; All; southside 2013; metalcore; Progressive metal; pop rock; sadcore; folk-rock; guitar; england; american; 00s; Singer/Songwriter; United Kingdom; Pop Metal; luisterpaal; ChrisCooperBand; brighton and hove,928517,19998736,TRUE,0
b0d36ee2-075a-4fb0-88de-e4e8ebfb59d6,Passenger,Passenger,United States,Sweden; United Kingdom; United States,,folk; Melodic Death Metal; alternative metal; Nu Metal; metal; seen live; indie; acoustic; british; alternative; melodic metal; singer-songwriter; swedish; rock; indie folk; Swedish Metal; male vocalists; indie pop; Nu-metal; folk rock; pop; alternative rock; death metal; Alternative Folk; UK; modern metal; industrial metal; english; gothenburg metal; hard rock; Sweden; Passenger; heavy metal; electronic; indie rock; psychedelic; goa; folk pop; brighton; trance; Hip-Hop; gothenburg; psychedelic trance; singer songwriter; 10s; In Flames; All; southside 2013; metalcore; Progressive metal; pop rock; sadcore; folk-rock; guitar; england; american; 00s; Singer/Songwriter; United Kingdom; Pop Metal; luisterpaal; ChrisCooperBand; brighton and hove,928517,19998736,TRUE,0
